country,state,latitude,longitude,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3,local_time
Djibouti,Djibouti,11.5936903,43.1472724,4,360.49,0.16,2.31,97.28,3.46,56.68,163.99,2.25,2024-12-15 03:32:49
Mauritius,Piton,-20.0958533,57.6349749,1,243.66,0.17,0.57,37.55,0.98,2.79,14.0,0.12,2024-12-15 04:32:49
Mauritius,Mauritius,25.2252336,55.1848465284135,4,554.09,16.54,59.63,44.7,35.29,34.86,128.99,1.12,2024-12-15 04:32:49
Mauritius,Seterbakken,69.3430703,18.8418339,2,236.99,0.0,1.37,66.52,0.29,0.69,0.74,0.02,2024-12-15 01:32:49
Montserrat,Montserrat,39.3576494,-0.6031,1,250.34,0.0,2.53,40.77,0.08,3.43,3.76,0.39,2024-12-15 01:32:49
Montserrat,Montserrat,-30.0286874,-51.1905912,1,273.71,0.02,8.4,22.53,5.54,4.36,9.14,2.28,2024-12-14 21:32:49
Montserrat,Montserrat,16.74932745,-62.1915454852557,2,213.62,0.0,1.21,67.95,0.62,0.98,3.52,0.21,2024-12-14 20:32:49
Montserrat,Monserrat,-34.6115595,-58.3841265,1,360.49,0.12,27.42,16.63,18.12,5.17,8.43,2.09,2024-12-14 21:32:49
Montserrat,Montserrat,10.7539021,124.5391706,3,280.38,0.17,3.81,137.33,8.46,10.4,18.35,2.12,2024-12-15 08:32:49
Colombia,Colômbia,-20.1774291,-48.6872822,2,567.44,0.02,6.43,11.36,0.29,16.68,17.74,1.43,2024-12-14 21:32:49
Colombia,Colombia,3.3758991,-74.8019303,1,240.33,0.0,1.74,31.47,0.42,3.91,4.26,5.45,2024-12-14 19:32:49
Colombia,Maripí,5.55080485,-74.004037223633,1,213.62,0.0,1.78,12.52,0.78,2.81,3.79,6.52,2024-12-14 19:32:49
Colombia,Colombia,20.9842172,-77.4252381,2,200.27,0.0,0.87,77.25,3.01,3.17,7.73,0.15,2024-12-14 19:32:49
Colombia,Colombia,10.640928,-75.001605,2,191.93,0.0,0.78,62.94,0.66,2.41,9.27,0.18,2024-12-14 19:32:49
Greece,Town of Greece,43.2097838,-77.6930602,2,247.0,0.0,2.61,63.66,0.98,0.5,0.74,0.41,2024-12-14 19:32:49
Greece,Greece,43.2097838,-77.6930602,2,247.0,0.0,2.61,63.66,0.98,0.5,0.74,0.41,2024-12-14 19:32:49
Greece,Greece,25.22360245,55.1669011237051,4,453.95,8.83,58.95,37.91,30.04,33.18,123.53,1.09,2024-12-15 04:32:49
Morocco,Morocco,25.21643135,55.1653912263232,4,453.95,8.83,58.95,37.91,30.04,33.18,123.53,1.09,2024-12-15 04:32:49
Morocco,Morocco,-6.77818,39.2640184,2,347.14,0.23,2.01,62.94,1.28,4.65,14.7,3.29,2024-12-15 03:32:49
Morocco,Morocco,40.9463651,-87.4529316,2,257.02,0.0,4.28,70.81,1.06,1.2,2.42,1.57,2024-12-14 18:32:49
Morocco,Morocco,41.8369895,-83.5899243,2,267.03,0.0,5.44,62.23,1.31,1.26,1.78,0.66,2024-12-14 19:32:49
Morocco,Morocco,36.736722,-90.3601088,2,273.71,0.0,3.64,73.67,0.77,4.55,5.3,0.7,2024-12-14 18:32:49
Algeria,Algiers,36.7753606,3.0601882,3,433.92,44.7,87.74,0.0,28.85,32.67,96.84,0.79,2024-12-15 01:32:49
Algeria,Batna,35.5541855,6.1767261,4,213.62,0.0,4.84,74.39,1.54,38.37,110.83,0.6,2024-12-15 01:32:49
Algeria,Mascara,35.394081,0.1379568,4,226.97,0.01,5.91,37.91,0.54,39.81,115.7,0.45,2024-12-15 01:32:49
Algeria,Arris,35.258514,6.3449818,3,205.28,0.0,2.83,77.25,1.04,34.96,97.8,0.42,2024-12-15 01:32:49
Algeria,Kouba,36.7324436,3.0875358,3,433.92,44.7,87.74,0.0,28.85,32.67,96.84,0.79,2024-12-15 01:32:49
Antarctica,Antarctica,25.21439595,55.1893176846224,4,554.09,16.54,59.63,44.7,35.29,34.86,128.99,1.12,2024-12-15 04:32:49
Antarctica,Antarctica,-20.4992698,-54.6605638,1,367.17,0.01,1.74,8.4,0.54,1.03,1.66,0.79,2024-12-14 20:32:49
Netherlands,Netherlands,36.2993736,-89.7510062,2,283.72,0.0,9.94,65.8,2.27,4.47,5.36,0.87,2024-12-14 18:32:49
Netherlands,Netherlands,43.6091629,-90.1972142227198,1,270.37,0.0,5.06,54.36,1.24,1.18,1.61,1.39,2024-12-14 18:32:49
Netherlands,Netherlands,25.2244579,55.1620912142095,4,554.09,16.54,59.63,44.7,35.29,34.86,128.99,1.12,2024-12-15 04:32:49
Sudan,Sudan,10.9,6.5,4,327.11,0.0,1.22,57.94,0.66,59.24,185.99,2.82,2024-12-15 01:32:49
Sudan,Sedan,49.7033759,4.9433409,3,333.79,0.0,13.71,38.98,5.25,25.04,26.57,1.84,2024-12-15 01:32:49
Sudan,Sudan,34.0678644,-102.5243624,2,230.31,0.0,2.34,68.67,0.14,6.67,21.39,1.44,2024-12-14 18:32:49
Sudan,Sudan,-6.6919318,111.5728987,3,397.21,2.04,12.0,76.53,26.7,26.18,28.12,0.0,2024-12-15 07:32:49
Sudan,Sudan,31.0982665,75.0199035,5,1628.88,2.88,17.31,107.29,11.21,166.12,189.28,21.53,2024-12-15 06:02:49
Fiji,Fiji Island,44.55220515,-78.1690011384192,1,253.68,0.0,1.56,55.79,0.25,0.5,0.57,0.51,2024-12-14 19:32:49
Nepal,Nepal,31.2496266,73.6632218,5,1615.52,5.2,21.94,87.98,4.29,130.74,162.18,14.82,2024-12-15 05:32:49
Puerto Rico,Puerto Rico,27.7865973,-15.7117774,2,220.3,0.0,0.49,98.71,0.3,0.68,1.39,0.0,2024-12-15 00:32:49
Puerto Rico,Puerto Rico,2.9402122,-73.2051337,1,220.3,0.0,0.42,28.25,0.05,1.25,1.32,0.74,2024-12-14 19:32:49
Puerto Rico,Puerto Rico,1.909392,-75.1530969,1,156.88,0.0,0.95,6.53,0.21,0.59,0.69,2.28,2024-12-14 19:32:49
Puerto Rico,Puerto Rico,-26.8167893,-55.0266912,1,380.52,0.0,2.36,15.74,0.4,6.43,7.14,0.52,2024-12-14 21:32:49
Puerto Rico,Municipio de Puerto Rico,-26.8167893,-55.0266912,1,380.52,0.0,2.36,15.74,0.4,6.43,7.14,0.52,2024-12-14 21:32:49
Georgia,Georgia,44.72422295,-73.1470415173155,2,236.99,0.0,0.81,71.53,0.12,0.5,0.53,0.1,2024-12-14 19:32:49
Georgia,Georgia,40.1873348,-74.2845906,2,270.37,0.0,7.37,75.82,3.01,1.89,3.17,1.0,2024-12-14 19:32:49
Georgia,Georgia,38.7100521,-86.5722154,2,280.38,0.0,6.0,62.94,1.65,3.12,3.81,2.12,2024-12-14 19:32:49
Georgia,Georgia,33.7539902,-95.8313566,2,236.99,0.0,1.35,89.41,0.94,3.18,3.56,0.61,2024-12-14 18:32:49
Georgia,Georgia,34.453428,-86.9280617,1,323.77,0.0,10.11,47.92,0.21,4.87,8.48,1.95,2024-12-14 18:32:49
Pakistan,khuian,33.0281858,72.0575345,5,1455.31,1.61,8.4,87.26,2.77,146.32,190.33,35.47,2024-12-15 05:32:49
Pakistan,Pakistan,25.23075195,55.1758485921586,4,554.09,16.54,59.63,44.7,35.29,34.86,128.99,1.12,2024-12-15 04:32:49
Monaco,Monaco,43.7311424,7.4197576,2,413.9,0.0,8.48,48.64,1.65,18.18,20.04,1.46,2024-12-15 01:32:49
Monaco,Munich,48.1371079,11.5753822,3,534.06,3.16,45.93,1.99,12.99,33.46,36.52,8.61,2024-12-15 01:32:49
Monaco,Monaco,47.9965406,5.5307301,3,393.87,0.02,15.94,18.6,1.94,27.73,29.28,5.45,2024-12-15 01:32:49
Monaco,Monaco,33.8730705,-118.3592409,2,574.11,15.42,58.95,2.37,3.16,17.15,24.43,4.18,2024-12-14 16:32:49
Monaco,Monaco,26.35916,-81.7653134,2,240.33,0.0,2.79,79.39,0.41,2.27,6.31,0.36,2024-12-14 19:32:49
Botswana,Botswana,25.21468695,55.1813769890285,4,554.09,16.54,59.63,44.7,35.29,34.86,128.99,1.12,2024-12-15 04:32:49
Lebanon,Lebanon,40.3429683,-76.4233816,2,250.34,0.0,4.03,75.1,3.34,1.44,2.37,1.47,2024-12-14 19:32:49
Lebanon,Lebanon,43.643032,-72.251587,2,247.0,0.0,2.59,67.95,0.48,0.5,0.59,0.2,2024-12-14 19:32:49
Lebanon,Lebanon,36.2079779,-86.2910945,2,287.06,0.0,6.68,62.23,0.36,3.0,4.34,0.86,2024-12-14 18:32:49
Lebanon,Lebanon,37.6806669,-92.6637835,1,293.73,0.0,6.68,54.36,0.14,5.2,6.28,1.2,2024-12-14 18:32:49
Lebanon,Lebanon,39.4353373,-84.2029922,2,250.34,0.0,3.86,77.25,1.31,1.42,2.4,1.38,2024-12-14 19:32:49
Papua New Guinea,New Guinea,-5.52259305,142.087090522459,1,153.54,0.0,0.01,1.3,0.01,0.5,0.52,0.01,2024-12-15 10:32:49
Mayotte,Mayotte,18.3970638,-72.7580071,2,540.73,0.0,3.9,50.07,1.34,19.45,31.27,8.61,2024-12-14 19:32:49
Mayotte,Mayotte,44.43641,-1.1467492,1,323.77,0.0,4.63,36.84,0.31,5.45,5.87,0.21,2024-12-15 01:32:49
Norfolk Island,Norfolk Island,-29.0289575,167.958728912637,1,220.3,0.01,0.1,25.75,0.14,1.69,5.44,0.0,2024-12-15 12:32:49
Norfolk Island,Norfolk Island,-29.0289575,167.958728912637,1,220.3,0.01,0.1,25.75,0.14,1.69,5.44,0.0,2024-12-15 12:32:49
Norfolk Island,Norfolk Island,-29.02131485,167.976848499984,1,220.3,0.01,0.1,25.75,0.14,1.69,5.44,0.0,2024-12-15 12:32:49
Norfolk Island,Norfolk Island,-29.0230988,167.919728961022,1,220.3,0.01,0.1,25.75,0.14,1.69,5.44,0.0,2024-12-15 12:32:49
Norfolk Island,Norfolk Island,54.55772905,-2.94264745814606,2,226.97,0.0,8.05,31.11,0.53,12.98,13.33,1.65,2024-12-15 00:32:49
Bouvet Island,Bouvet Island,-54.4201305,3.35997329522975,1,206.95,0.0,0.01,19.13,0.24,0.5,0.99,0.0,2024-12-15 00:32:49
Qatar,Qatar,39.1074426,47.5061085,1,333.79,2.82,16.28,35.41,1.25,2.0,2.25,0.93,2024-12-15 04:02:49
Qatar,Al Qatar,36.2461074,37.4979267,2,300.41,0.67,8.91,38.62,2.15,13.6,16.08,0.85,2024-12-15 03:32:49
Qatar,Qatar,25.22811645,55.1733027776523,4,554.09,16.54,59.63,44.7,35.29,34.86,128.99,1.12,2024-12-15 04:32:49
Qatar,Qatar,14.00636,44.110601,4,240.33,0.65,4.16,67.23,16.45,65.93,178.86,6.27,2024-12-15 03:32:49
Madagascar,Madagascar,-18.77914875,46.7121716165673,1,240.33,0.04,0.15,30.04,0.12,0.87,4.83,0.48,2024-12-15 03:32:49
Madagascar,Madagascar,10.5880695,14.2834604,5,236.99,0.0,0.48,69.38,0.22,64.69,241.2,0.99,2024-12-15 01:32:49
Madagascar,Madagascar,9.00264,13.1392,3,360.49,0.01,1.44,30.04,0.39,44.55,99.78,2.22,2024-12-15 01:32:49
Madagascar,Madagascar,4.033651,9.7360237,2,407.22,0.06,1.48,4.25,0.23,7.18,21.83,1.01,2024-12-15 01:32:49
Madagascar,Madagascar,8.60515,16.09095,4,240.33,0.0,0.46,45.78,0.21,40.67,103.5,0.84,2024-12-15 01:32:49
India,India,2.183333,33.683333,1,423.91,0.18,1.11,31.47,0.26,6.21,11.02,1.79,2024-12-15 03:32:49
India,India,32.5251375,-96.6161027,2,233.65,0.0,3.81,85.12,1.15,2.26,3.4,0.61,2024-12-14 18:32:49
India,India,40.3764599,-79.1194757,2,267.03,0.0,7.28,77.25,4.53,1.59,2.33,0.89,2024-12-14 19:32:49
India,India,36.3325568,-88.2580969,2,247.0,0.0,1.93,78.68,0.2,1.62,2.05,0.63,2024-12-14 18:32:49
India,India,30.8171338,-89.1111595,1,250.34,0.0,3.77,50.07,0.59,3.41,4.37,0.57,2024-12-14 18:32:49
Syria,Al-Tabqah,35.8323648,38.5414697,1,257.02,0.16,2.87,57.22,0.45,4.99,7.52,0.67,2024-12-15 03:32:49
Syria,Syria,25.22630265,55.1679140429261,4,554.09,16.54,59.63,44.7,35.29,34.86,128.99,1.12,2024-12-15 04:32:49
Syria,Huhu,34.8166667,36.15,1,240.33,0.13,3.47,50.78,3.31,4.35,6.18,0.31,2024-12-15 03:32:49
Syria,Syria,38.4879035,-78.3261152,2,273.71,0.0,4.88,76.53,2.3,3.04,4.17,8.49,2024-12-14 19:32:49
Syria,Syria,31.2665841,32.299937,2,226.97,0.01,0.62,87.98,1.22,4.06,13.44,0.0,2024-12-15 02:32:49
Montenegro,Montenegro,-29.6826112,-51.4687455,1,243.66,0.09,4.07,5.36,0.25,5.05,11.69,2.38,2024-12-14 21:32:49
Montenegro,Camaçari,-12.6998188,-38.3260762,1,340.46,0.01,1.56,17.52,0.97,2.27,8.63,0.33,2024-12-14 21:32:49
Montenegro,Montenegro,37.0302757,-7.9633071,1,233.65,0.0,2.23,57.94,0.51,2.81,3.2,0.17,2024-12-15 00:32:49
Montenegro,Montenegro,20.7619598,-100.4290741,3,554.09,0.0,28.1,39.7,7.15,25.39,37.46,31.67,2024-12-14 18:32:49
Montenegro,Montenegro,4.5664176,-75.7507081,3,494.0,0.09,15.42,7.15,49.11,43.98,48.0,7.85,2024-12-14 19:32:49
Eswatini,Eswatini,25.2164748,55.1818579956005,4,554.09,16.54,59.63,44.7,35.29,34.86,128.99,1.12,2024-12-15 04:32:49
Paraguay,Asuncion,-25.2800459,-57.6343814,1,347.14,0.0,1.37,21.1,0.3,5.44,7.95,0.45,2024-12-14 21:32:49
Paraguay,Paraguay,20.0564825,-75.1424082,1,190.26,0.0,1.05,42.56,1.27,1.02,1.47,0.42,2024-12-14 19:32:49
Paraguay,Paraguay,10.4001785,-75.5134744,2,188.59,0.0,0.32,65.09,0.46,3.04,13.19,0.03,2024-12-14 19:32:49
Paraguay,Paraguay,-37.2017657,-72.2456217,1,223.64,0.0,1.03,21.46,0.1,1.89,2.3,0.49,2024-12-14 21:32:49
Paraguay,Paraguay,1.3171469,-77.4616318,1,200.27,0.02,1.05,3.71,8.46,9.5,9.93,0.31,2024-12-14 19:32:49
El Salvador,El Salvador,-26.2462114,-69.6259658,2,186.92,0.0,0.99,32.54,1.68,6.69,25.22,0.0,2024-12-14 21:32:49
El Salvador,El Salvador,8.5585108,124.5264381,1,185.25,0.01,0.44,50.78,0.24,0.5,0.64,0.59,2024-12-15 08:32:49
El Salvador,El Salvador,24.5200627,-100.8669538,2,211.95,0.0,1.65,70.1,0.64,7.9,13.73,4.81,2024-12-14 18:32:49
El Salvador,El Salvador,21.0159185,-103.7163319,2,243.66,0.0,0.87,62.94,0.65,9.17,9.99,3.17,2024-12-14 18:32:49
El Salvador,El Salvador,20.219116,-75.2304209,1,181.91,0.0,0.37,46.49,0.2,1.04,1.55,0.15,2024-12-14 19:32:49
Ukraine,AVIS UKRAINE,50.8978204,34.7123026876667,2,230.31,0.0,0.7,80.82,0.18,0.5,0.53,0.16,2024-12-15 02:32:49
Isle of Man,Isle of Man,54.23592075,-4.51476690231539,1,233.65,0.0,3.73,56.51,0.84,6.17,6.48,0.11,2024-12-15 00:32:49
Isle of Man,Isle of Man,44.4655466,-63.595505929582,2,257.02,0.0,3.17,64.37,1.22,0.94,3.93,0.29,2024-12-14 20:32:49
Isle of Man,Isle of Man,44.3228572,-76.4212161,1,267.03,0.0,2.55,58.65,0.42,0.5,0.8,0.8,2024-12-14 19:32:49
Isle of Man,Isle of Man,8.39143325,93.6501588064957,2,337.12,0.01,0.2,74.39,0.05,4.22,5.07,0.0,2024-12-15 06:02:49
Namibia,Namibia,-29.1656157,26.246875,3,300.41,0.55,2.53,50.07,1.27,13.33,64.42,0.9,2024-12-15 02:32:49
Namibia,Namibia,25.21294965,55.1796907564412,4,554.09,16.54,59.63,44.7,35.29,34.86,128.99,1.12,2024-12-15 04:32:49
United Arab Emirates,United Arab Emirates,25.22773555,55.1749996213607,4,554.09,16.54,59.63,44.7,35.29,34.86,128.99,1.12,2024-12-15 04:32:49
Bulgaria,Bulgaria,44.1141209,12.32615,3,894.55,0.84,31.53,5.41,0.65,46.6,48.71,4.18,2024-12-15 01:32:49
Bulgaria,Bulgaria,46.7889169,23.6184909,2,277.04,0.0,3.3,69.38,3.01,8.2,9.32,0.25,2024-12-15 02:32:49
Bulgaria,Bułgaria,51.9090114,19.5923659,2,347.14,0.01,12.51,33.62,7.45,14.61,19.76,8.04,2024-12-15 01:32:49
Bulgaria,Bułgaria,49.7483333,19.0969444,2,347.14,0.01,17.31,47.21,21.94,14.97,18.85,1.22,2024-12-15 01:32:49
Greenland,Greenland,71.8171799,-40.4262878367852,2,176.91,0.0,0.0,66.52,0.0,0.5,0.5,0.0,2024-12-14 22:32:49
Greenland,Greenland,35.9948477,-94.1796014,2,226.97,0.0,1.82,88.69,1.77,3.53,4.68,1.39,2024-12-14 18:32:49
Greenland,Greenland,44.5775993,-65.5835396,2,260.35,0.0,2.01,61.51,0.25,0.5,0.53,0.04,2024-12-14 20:32:49
Greenland,Greenland,43.0361995,-70.8328322,2,253.68,0.0,3.3,68.67,1.46,0.5,0.62,0.21,2024-12-14 19:32:49
Greenland,Greenland,53.3926705,-1.415126,1,247.0,0.0,11.65,43.99,3.34,4.59,5.94,0.33,2024-12-15 00:32:49
Germany,Germany,31.4399019,-95.350778,2,226.97,0.0,1.71,87.26,0.81,2.33,2.82,0.23,2024-12-14 18:32:49
Germany,Germany,40.4203479,-79.1166983,2,260.35,0.0,8.82,72.96,7.45,1.86,2.72,1.08,2024-12-14 19:32:49
Germany,Germany,34.895926,-83.4665496,2,243.66,0.0,1.59,65.8,0.14,0.66,1.75,0.57,2024-12-14 19:32:49
Germany,Germany,25.2290923,55.160413009826,4,554.09,16.54,59.63,44.7,35.29,34.86,128.99,1.12,2024-12-15 04:32:49
Cambodia,Cambodia Town,42.6379684,-71.3213616,2,260.35,0.0,4.07,67.23,0.71,0.5,0.77,0.32,2024-12-14 19:32:49
Cambodia,Cambodia Town,33.7826093,-118.172555620484,4,1321.79,82.25,115.16,0.0,10.37,71.22,87.44,3.17,2024-12-14 16:32:49
Iraq,Masif,36.686291,41.994791,3,393.87,0.96,7.63,30.4,1.45,42.65,65.97,0.35,2024-12-15 03:32:49
Iraq,Merga Soor,37.132294,42.895254,3,373.84,1.82,18.34,24.68,2.68,48.43,68.5,0.01,2024-12-15 03:32:49
Iraq,Birkuhaynah,37.07673965,43.5966000505792,4,387.19,1.34,16.79,40.05,6.91,53.87,69.65,0.0,2024-12-15 03:32:49
Iraq,Iraq (Baghdad),33.036132,44.263504,4,974.66,37.55,67.17,7.33,36.24,45.27,115.85,0.22,2024-12-15 03:32:49
Iraq,Iraq (Saladin),34.0478264,43.593453,4,320.44,0.54,3.98,35.76,1.12,44.01,139.19,0.49,2024-12-15 03:32:49
French Southern and Antarctic Lands,French Southern and Antarctic Lands (land mass),-49.19696485,70.2289561360249,1,205.28,0.0,0.0,19.49,0.18,0.5,0.91,0.0,2024-12-15 05:32:49
Sweden,Sweden,44.133435,-70.822678,2,243.66,0.0,1.97,68.67,0.21,0.5,0.56,0.13,2024-12-14 19:32:49
Sweden,Town of Sweden,43.1791388,-77.940618,1,263.69,0.0,5.57,55.08,2.09,0.88,1.42,0.94,2024-12-14 19:32:49
Sweden,Sweden,41.8020113,-77.8708309,2,253.68,0.0,4.11,66.52,1.61,1.57,2.13,0.59,2024-12-14 19:32:49
Sweden,Sweden,34.5434211,-84.6418772,1,330.45,0.0,10.63,55.08,0.34,5.03,12.42,32.93,2024-12-14 19:32:49
Sweden,Sweden,34.1931538,-91.7242961,2,250.34,0.0,2.87,73.67,0.6,2.32,3.19,1.47,2024-12-14 18:32:49
Cuba,Juba City,4.8459246,31.5959173,2,330.45,0.1,1.95,26.46,0.26,23.52,40.39,1.24,2024-12-15 02:32:49
Cuba,Cuba,38.16521,-7.89253,1,243.66,0.0,1.71,39.34,0.1,4.88,5.1,0.47,2024-12-15 00:32:49
Cuba,Cuba,39.802781,-97.455872,2,250.34,0.0,2.74,67.95,0.4,1.44,1.73,2.06,2024-12-14 18:32:49
Cuba,Cuba,21.51576875,-77.9558303416617,2,198.6,0.0,0.25,80.82,0.27,3.13,11.81,0.14,2024-12-14 19:32:49
Cuba,Town of Cuba,42.2175668,-78.2752927,2,250.34,0.0,4.11,61.51,1.43,0.66,0.81,0.31,2024-12-14 19:32:49
Kyrgyzstan,Кыргызстан,40.9098154,73.3543356,2,220.3,1.12,3.0,97.28,0.78,2.72,3.52,0.95,2024-12-15 06:32:49
Russia,Russia,40.2338211,-84.4096729,2,253.68,0.0,2.68,77.96,0.4,1.09,1.56,2.72,2024-12-14 19:32:49
Russia,Town of Russia,43.258706,-75.082283,1,243.66,0.0,2.96,55.08,1.16,0.55,0.76,0.32,2024-12-14 19:32:49
Russia,Russia,41.040653,-74.5326581,2,260.35,0.0,3.68,70.1,0.67,0.56,0.83,0.35,2024-12-14 19:32:49
Russia,Russia,5.5581834,-0.2527248,2,480.65,0.01,4.33,19.67,1.59,18.55,31.87,1.74,2024-12-15 00:32:49
Russia,Russia,44.6736537,-73.7820871,2,240.33,0.0,0.88,72.24,0.17,0.5,0.55,0.22,2024-12-14 19:32:49
Malaysia,Malaysia,25.23310645,55.1833741910576,4,554.09,16.54,59.63,44.7,35.29,34.86,128.99,1.12,2024-12-15 04:32:49
Cyprus,Cyprus,35.12939305,33.2297829589431,2,250.34,0.05,2.16,67.95,1.22,0.92,1.44,1.03,2024-12-15 02:32:49
Cyprus,Cyprus,8.3908703,-13.1542326,5,634.19,0.0,4.33,34.69,3.16,81.22,179.3,12.92,2024-12-15 00:32:49
Cyprus,Cyprus,51.5091962,0.0670869,1,257.02,0.01,16.79,45.78,6.26,2.54,3.52,0.23,2024-12-15 00:32:49
Canada,Cañada,38.6752399,-0.8099623,1,236.99,0.0,2.46,50.78,0.09,2.56,2.76,0.18,2024-12-15 01:32:49
Canada,Canada,37.6056575,-82.3243095,1,317.1,0.0,14.22,38.27,0.54,3.1,3.87,0.53,2024-12-14 19:32:49
Canada,Canada,-11.7453809,-67.0313361,1,163.56,0.0,0.11,1.41,0.0,0.5,0.51,0.02,2024-12-14 20:32:49
Canada,Canada,17.3227144,-62.7079241,2,206.95,0.0,0.32,67.95,0.12,0.88,2.71,0.37,2024-12-14 20:32:49
Canada,Canada,8.3612167,15.78065,4,243.66,0.0,0.38,42.92,0.22,43.48,108.04,0.82,2024-12-15 01:32:49
Malawi,Malawi,-15.300392,34.701808,1,263.69,0.07,0.26,23.6,0.06,1.48,2.56,0.86,2024-12-15 02:32:49
Saudi Arabia,Saudi Arabia Towers,27.1860382,31.1929808238817,4,250.34,0.19,4.41,62.23,5.01,46.28,102.37,2.09,2024-12-15 02:32:49
Ethiopia,Bahir Dar City,11.5913676,37.3887002788998,3,640.87,0.78,4.24,45.78,1.19,45.43,81.34,16.09,2024-12-15 03:32:49
Ethiopia,jeed,6.0307666,45.5379545,3,198.6,0.01,0.07,68.67,0.13,21.48,70.96,0.7,2024-12-15 03:32:49
Spain,Santander,9.4170689,123.3351935,2,191.93,0.02,0.61,62.94,0.47,1.38,1.96,0.3,2024-12-15 08:32:49
Spain,Spain,30.864639,-83.537938,2,270.37,0.0,4.28,62.23,0.37,3.15,3.99,1.84,2024-12-14 19:32:49
Spain,Spain,45.7030061,-97.7859363,1,267.03,0.0,4.5,50.07,1.79,1.36,1.58,3.01,2024-12-14 18:32:49
Spain,Spain,25.2199815,55.1626623167558,4,554.09,16.54,59.63,44.7,35.29,34.86,128.99,1.12,2024-12-15 04:32:49
Oman,Oman,22.17,58.0,4,257.02,0.74,2.7,60.08,0.59,34.47,139.13,0.44,2024-12-15 04:32:49
Oman,Oman,42.2679001,26.9246399,1,357.15,0.01,7.2,22.89,0.44,8.67,10.59,0.96,2024-12-15 02:32:49
Oman,Oman,3.624405,11.484394,1,377.18,0.01,1.0,17.88,0.52,2.38,3.77,0.56,2024-12-15 01:32:49
Oman,Oman,47.0093185,14.4039559,2,280.38,0.0,5.57,76.53,0.64,8.14,8.54,9.88,2024-12-15 01:32:49
Oman,Oman,25.22807215,55.1767094317709,4,554.09,16.54,59.63,44.7,35.29,34.86,128.99,1.12,2024-12-15 04:32:49
Macau,Macau,22.1899448,113.5380454,3,787.74,14.75,51.41,14.84,61.04,48.67,64.17,1.52,2024-12-15 08:32:49
Macau,Macau,45.008,-0.61502,1,287.06,0.0,2.91,44.35,0.3,3.62,3.86,0.3,2024-12-15 01:32:49
Macau,Macau,-5.1133665,-36.6349957,1,373.84,0.0,1.46,21.1,0.36,2.13,7.04,0.23,2024-12-14 21:32:49
Macau,Makó,46.2150438,20.4751022,2,390.53,0.02,9.08,17.7,0.72,19.87,25.54,7.6,2024-12-15 01:32:49
Macau,Macău,46.8309152,23.2937802,2,273.71,0.0,2.19,67.95,2.95,8.6,9.63,0.07,2024-12-15 02:32:49
San Marino,City of San Marino,43.9363996,12.4466991,3,480.65,0.03,11.31,28.97,0.73,27.39,29.06,2.38,2024-12-15 01:32:49
San Marino,San Marino,34.1215947,-118.105739,3,540.73,0.35,50.72,18.6,1.61,40.32,50.43,1.92,2024-12-14 16:32:49
San Marino,San Marino,3.4602992,-76.4884367,1,300.41,5.2,2.64,0.02,0.62,4.54,5.25,1.69,2024-12-14 19:32:49
San Marino,San Marino,-19.8306207,-44.0790683,1,440.6,0.06,13.02,12.52,8.7,4.43,10.24,2.09,2024-12-14 21:32:49
San Marino,San Marino,33.4894853,-117.0971074,2,337.12,0.0,13.88,55.08,0.15,11.68,17.4,0.56,2024-12-14 16:32:49
Lesotho,Lesotho,25.21481175,55.1830417644913,4,554.09,16.54,59.63,44.7,35.29,34.86,128.99,1.12,2024-12-15 04:32:49
Marshall Islands,Marshall Islands,8.9995549,168.0002575,1,183.58,0.0,0.01,44.7,0.3,4.77,12.46,0.0,2024-12-15 11:32:49
Sint Maarten,Saint Martin (France),18.0814066,-63.0467131,2,205.28,0.0,0.11,76.53,0.11,1.19,3.72,0.0,2024-12-14 20:32:49
Sint Maarten,Sint Maarten,52.7736657,4.7448352,1,250.34,0.0,3.98,58.65,0.54,9.04,10.36,1.47,2024-12-15 01:32:49
Sint Maarten,Saint Martin,18.06481835,-63.049171129033,2,205.28,0.0,0.11,76.53,0.11,1.19,3.72,0.0,2024-12-14 20:32:49
Sint Maarten,Sint-Maarten,50.8381331,4.9237307,2,554.09,15.87,65.12,0.0,3.61,24.34,28.66,6.21,2024-12-15 01:32:49
Iceland,Iceland,39.3733802,-120.029143,2,195.27,0.0,0.98,80.82,0.08,0.88,0.92,0.05,2024-12-14 16:32:49
Iceland,Iceland,64.96625905,-18.4385241908615,2,226.97,0.0,0.01,90.84,0.03,0.5,1.92,0.01,2024-12-15 00:32:49
Luxembourg,Luxembourg,49.6112768,6.129799,2,333.79,0.04,19.71,31.47,3.73,22.79,24.22,3.23,2024-12-15 01:32:49
Luxembourg,6th Arrondissement,48.8504333,2.3329507,4,794.41,18.55,47.3,0.14,10.61,56.52,61.96,11.53,2024-12-15 01:32:49
Argentina,Argentina,27.0854542,-109.1412408,2,283.72,0.0,2.51,51.5,0.19,12.78,18.7,9.88,2024-12-14 17:32:49
Argentina,La Argentina,12.6364762,-85.4724856,1,181.91,0.0,0.17,42.2,0.04,1.27,2.36,0.3,2024-12-14 18:32:49
Argentina,Maranatha,27.0967878,-109.1442561,2,283.72,0.0,2.51,51.5,0.19,12.78,18.7,9.88,2024-12-14 17:32:49
